id,name,short,long,confidence,match_confidence
91320,Ahmad Shuja Pasha,,"Lieutenant General Ahmad Shuja Pasha, HI is a retired three star rank army general of the Pakistan Army. He was the Director-General of the Inter-Services Intelligence, the main intelligence service of Pakistan from October 2008 until March 2012. ",99.99337005615234,68.0
8954,Pope Benedict XVI,Sovereign of the State of the Vatican City,Pope Benedict XVI is a retired prelate of the Catholic Church who served as head of the Church and sovereign of the Vatican City State from 2005 until his resignation in 2013. ,99.99911499023438,90.0
45978,Bernie Sanders,United States Senator,Bernard Sanders is an American politician who has served as the junior United States senator from Vermont since 2007 and as U.S. Representative for the state's at-large congressional district from 1991 to 2007. ,99.99723815917967,97.0
57046,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.85710906982422,100.0
43906,Joe Biden,46th U.S. President,"Joseph Robinette Biden Jr. is an American politician serving as the 46th president of the United States. A member of the Democratic Party, he served as the 47th vice president from 2009 to 2017 under Barack Obama and represented Delaware in the United States Senate from 1973 to 2009.
",99.97216796875,76.0
53140,George W. Bush,43rd U.S. President,"George Walker Bush is an American politician and businessman who served as the 43rd president of the United States from 2001 to 2009. A member of the Republican Party, he had previously been the 46th governor of Texas from 1995 to 2000. He was born into the Bush family: his father, George H. W. Bush, was the 41st president of the United States from 1989 to 1993.
As the eldest son of Barbara and George H. W. ",99.99903106689452,95.0
26410,,,,99.99642181396484,75.0
20194,Vo Chi Cong,Vietnamese Politician,"Võ Chí Công was a Vietnamese Communist politician, and the Chairman of the Council of State of Vietnam between 1987 and 1992. He was the Standing Deputy Chairman of the National Front for the Liberation of South Vietnam from 1962 to 1976.",99.39049530029295,79.0
57103,Stephen Colbert,American comedian,"Stephen Tyrone Colbert is an American comedian, writer, producer, political commentator, actor, and television host. He is best known for hosting the satirical Comedy Central program The Colbert Report from 2005 to 2014 and the CBS talk program The Late Show with Stephen Colbert beginning in September 2015.
",99.9940185546875,100.0
9187,Taj Mahal,"Mausoleum in Agra, India","The Taj Mahal is an ivory-white marble mausoleum on the southern bank of the river Yamuna in the Indian city of Agra. It was commissioned in 1632 by the Mughal emperor Shah Jahan to house the tomb of his favourite wife, Mumtaz Mahal; it also houses the tomb of Shah Jahan himself. ",99.98436737060548,79.0
79285,Elizabeth Warren,United States Senator,"Elizabeth Ann Warren is an American politician and former law professor who is the senior United States senator from Massachusetts, serving since 2013. ",99.99996185302734,100.0
79285,Beto O'Rourke,Former United States Representative,"Robert Francis ""Beto"" O'Rourke is an American politician who represented Texas's 16th congressional district in the United States House of Representatives from 2013 to 2019. O'Rourke is most notable for his 2018 campaign for U.S. Senate, in which he narrowly lost to Republican incumbent Ted Cruz. He sought the 2020 Democratic nomination for U.S. President.
",99.99969482421876,97.0
41203,Morgan Freeman,American actor,"Morgan Freeman is an American actor, director and narrator. He has appeared in a range of film genres portraying character roles and is particularly known for his distinctive deep voice. ",99.92134857177734,98.0
82367,Jared Fogle,American spokesperson,"Jared Scott Fogle is an American former spokesperson for Subway restaurants and convicted sex offender. After his significant weight loss attributed to eating Subway sandwiches, Fogle was made a spokesperson for the company's advertising campaigns from 2000 to 2015.
",99.9956512451172,100.0
45610,Graham Bickley,English actor,"Graham John Bickley is an English actor and singer. He is best known for playing the role of Joey Boswell in Bread from 1989 until 1991, taking over from Peter Howitt, who played him from 1986 until 1989.",99.94339752197266,55.0
72563,Stacy Martin,Actress,Stacy Martin is an English-French actress. Her breakthrough role was playing the younger version of Charlotte Gainsbourg's character Joe in Lars von Trier's 2013 drama film Nymphomaniac.,99.99162292480467,100.0
7463,Slimane,French singer-songwriter,"Slimane Nebchi, known professionally by the mononym Slimane, is an Algerian-French male singer and songwriter. Nebchi won season 5 The Voice: la plus belle voix in 2016, and has since released a debut album and nine singles.",99.99957275390624,83.0
7463,Omid Alishah,Iranian footballer,"Omid Alishah is an Iranian professional footballer who plays as a winger for Persian Gulf Pro League club Persepolis and the Iran national team.
He signed a two-year contract with Persepolis on 11 June 2013 and made his debut on 16 August 2013. ",99.99859619140624,72.0
23096,Hakeem Olajuwon,American-Nigerian basketball player,"Hakeem Abdul Olajuwon, is a Nigerian-American former professional basketball player. He is considered to be one of the greatest basketball players of all time. ",99.96317291259766,62.0
56179,Bruno Le Roux,Former Minister of the Interior of France,"Bruno Le Roux was the Minister of the Interior of France from 6 December 2016 to 21 March 2017. He was a member of the National Assembly of France where he represented the Seine-Saint-Denis department and was the leader of the Socialist, Ecologist &amp; Republican Group. ",99.99565887451172,58.999996185302734
56179,José Manuel García-Margallo,Member of the European Parliament,"José Manuel García-Margallo y Marfil is a Spanish politician who served as Minister of Foreign Affairs and Cooperation from 2011 to 2016. Since 2019, he has been a member of the European Parliament.",99.99016571044922,94.0
56179,Philip Casnoff,American actor,"Philip Casnoff is an American actor, known for his roles in TV series and on Broadway. He has also been a director.",99.99347686767578,58.999996185302734
56179,Ted Kennedy,Former American senator,"Edward Moore Kennedy was an American politician and lawyer who served as a U.S. Senator from Massachusetts for almost 47 years, from 1962 until his death in 2009. ",99.9747543334961,100.0
56179,George W. Bush,43rd U.S. President,"George Walker Bush is an American politician and businessman who served as the 43rd president of the United States from 2001 to 2009. A member of the Republican Party, he had previously been the 46th governor of Texas from 1995 to 2000. He was born into the Bush family: his father, George H. W. Bush, was the 41st president of the United States from 1989 to 1993.
As the eldest son of Barbara and George H. W. ",99.97881317138672,85.0
56179,Hans-Peter Friedrich,Member of the German Bundestag,Hans-Peter Friedrich is a German politician of the Christian Social Union who has been serving as a member of the German Bundestag since 1998. ,99.9992446899414,65.0
56179,Luci Baines Johnson,American businesswoman,"Luci Baines Johnson Turpin is an American businesswoman and philanthropist. She is the younger daughter of U.S. President Lyndon B. Johnson and his wife, former First Lady Lady Bird Johnson.",99.99813842773438,100.0
2374,Condoleezza Rice,Former United States Secretary of State,"Condoleezza ""Condi"" Rice is an American diplomat, political scientist, civil servant, and professor who is the current director of the Hoover Institution at Stanford University. ",99.97864532470705,63.0
5798,"Meghan, Duchess of Sussex",American actress,"Meghan, Duchess of Sussex is an American member of the British royal family and a former actress.
Markle was born and raised in Los Angeles, California. Her acting career began while she was studying at Northwestern University. She is mainly known for her role as Rachel Zane in the American legal drama Suits for seven seasons. Markle's lifestyle blog, The Tig, featured a column profiling influential women. She also gained recognition for creating and releasing two fashion lines of clothing in 2015–2016.
Markle became engaged to Prince Harry in 2017. Upon their marriage in 2018, she became Duchess of Sussex. Their son, Archie Mountbatten-Windsor, was born in 2019. ",99.90479278564452,77.0
78302,Jurgen Van den Broeck,Belgian bicycler,"Jurgen Van den Broeck is a Belgian former road bicycle racer, who competed professionally between 2004 and 2017 for the Discovery Channel, Lotto–Soudal, Team Katusha and LottoNL–Jumbo squads. ",99.99881744384766,73.0
9241,Willy Adames,Baseball infielder,Willy Rafael Luna Adames is a Dominican professional baseball infielder for the Tampa Bay Rays of Major League Baseball.,99.9891357421875,65.0
87309,Robert Swan Mueller III,Former Director of the Federal Bureau of Investigation,"Robert Swan Mueller III is an American lawyer and government official who served as the sixth Director of the Federal Bureau of Investigation from 2001 to 2013.
",99.99852752685548,100.0
47912,Donald Trump,45th U.S. President,"Donald John Trump is an American media personality, businessman, and politician who served as the 45th president of the United States from 2017 to 2021.
",99.92349243164062,94.0
61820,Bill Clinton,42nd U.S. President,"William Jefferson Clinton is an American lawyer and politician who served as the 42nd president of the United States from 1993 to 2001. Prior to his presidency, he served as governor of Arkansas and as attorney general of Arkansas. ",99.99894714355467,100.0
85271,Ilhan Omar,U.S. Representative,Ilhan Abdullahi Omar is an American politician serving as the U.S. Representative for Minnesota's 5th congressional district since 2019. She is a member of the Democratic–Farmer–Labor Party. ,99.99537658691406,72.0
14865,Benito Mussolini,Former Prime Minister of Italy,"Benito Amilcare Andrea Mussolini was an Italian politician and journalist who founded and led the National Fascist Party. He was Prime Minister of Italy from the Fascist coup d'état in 1922 until his deposition in 1943, and Duce of Italian Fascism from the establishment of the Italian Fasces of Combat in 1919 until his execution in 1945 during the Italian Civil War. ",99.96334075927734,100.0
21547,Jet Life,,"Jet Life is an American hip hop collective formed in New Orleans, Louisiana, originally consisting of rappers Curren$y, Trademark da Skydiver, and Young Roddy. ",99.99992370605467,74.0
83560,Madylin Sweeten,American actress,"Madylin Anne-Michele Sweeten is an American actress, best known for her portrayal of Alexandra ""Ally"" Barone on the popular family sitcom Everybody Loves Raymond.",99.9988784790039,68.0
17025,Inauguration of Joe Biden,,"The inauguration of Joe Biden as the 46th president of the United States took place on January 20, 2021, marking the start of the four-year term of Joe Biden as president and Kamala Harris as vice president. ",99.99781799316406,100.0
7926,Barack Obama,44th U.S. President,"Barack Hussein Obama II is an American politician and attorney who served as the 44th president of the United States from 2009 to 2017. A member of the Democratic Party, Obama was the first African-American president of the United States. ",99.9944305419922,92.0
7926,Ummy Ally Mwalimu,Tanzanian Politician,Ummy Ally Mwalimu is a Tanzanian politician belonging to the ruling Chama Cha Mapinduzi party. She currently serves as the Minister of State in the Vice President’s Office in the Cabinet of Tanzania. ,99.99480438232422,90.0
57284,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.86428833007812,91.0
76023,Laurel Clark,Astronaut,"Laurel Blair Clark was a NASA astronaut, medical doctor, United States Navy Captain, and Space Shuttle mission specialist. Clark died along with her six fellow crew members in the Space Shuttle Columbia disaster. ",99.96534729003906,100.0
72430,Christopher Lloyd,American actor,"Christopher Allen Lloyd is an American actor. He has appeared in theater productions, films, and television since 1961, and is best known for portraying Dr. ",99.80533599853516,100.0
62719,Ana Konjuh,Croatian tennis player,"Ana Konjuh is a Croatian tennis player.
A successful junior player, Konjuh won both the singles and doubles junior events at the Australian Open in January 2013 and, as a result, moved up to number 1 in the ITF junior world rankings. ",99.97300720214844,64.0
62719,Anthony Vanden Borre,Footballer,"Anthony Henri Vanden Borre is a Belgian footballer who plays as a defender for Anderlecht. Vanden Borre has previously played for clubs in Belgium, Italy, England and France. He won 28 caps for the Belgium national team. He is capable of playing as both a right back and a right winger.",99.99935913085938,57.0
45893,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.39096069335938,98.0
9257,José Enrique Angulo,Footballer,José Enrique Angulo Caicedo is an Ecuadorian footballer who last played as a forward for Manta on loan from Liga MX team Tijuana.,99.99984741210938,89.0
78314,Gordon Ramsay,British chef,"Gordon James Ramsay OBE is a British chef, restaurateur, television personality, and writer. Born in Johnstone, Scotland, and raised in Stratford-upon-Avon, England, he founded his global restaurant group, Gordon Ramsay Restaurants, in 1997. ",99.99958038330078,100.0
54781,Donald Trump,45th U.S. President,"Donald John Trump is an American media personality, businessman, and politician who served as the 45th president of the United States from 2017 to 2021.
",99.95137786865234,99.0
7249,Anita Decker Breckenridge,Former White House Deputy Chief of Staff,Anita Decker Breckenridge is an American political staffer who served in a number of positions in the administration of President Barack Obama. ,99.99958038330078,65.0
16458,Chuck Schumer,American senator,"Charles Ellis Schumer is an American politician serving as Senate Majority Leader since January 20, 2021. A member of the Democratic Party, Schumer is the senior United States senator from New York, a seat he has held since 1999. ",99.99998474121094,82.0
16458,Nancy Pelosi,Speaker of the United States House of Representatives,"Nancy Patricia Pelosi is an American politician serving as Speaker of the United States House of Representatives since 2019, and previously from 2007 to 2011. She has served as a U.S. representative from California since 1987. A member of the Democratic Party, Pelosi is the only woman in U.S. history to serve as speaker. ",99.99970245361328,100.0
16458,Debbie Stabenow,United States Senator,"Deborah Ann Greer Stabenow is an American politician serving as the senior United States Senator from Michigan, a seat she was first elected to in 2000. A member of the Democratic Party, she became the state's first female U.S. Senator after defeating Republican incumbent Spencer Abraham. Before her election to the Senate, she was a member of the U.S. House of Representatives, representing Michigan's 8th congressional district. ",99.99930572509766,100.0
8153,Kagiso Rabada,South African cricketer,Kagiso Rabada is a South African international cricketer who plays all formats of the game. He made his South African debut in November 2014 in limited-overs cricket before going on to make his Test debut in November 2015. ,99.9997787475586,72.0
92408,Malcolm X,American minister,"Malcolm X was an African American Muslim minister and human rights activist who was a popular figure during the civil rights movement. He is best known for his time spent as a vocal spokesman for the Nation of Islam.
",99.96287536621094,100.0
4873,Caitlyn Jenner,American television personality,"Caitlyn Marie Jenner is an American television personality and retired Olympic gold medal-winning decathlete.
Jenner played college football for the Graceland Yellowjackets before incurring a knee injury that required surgery. ",99.93295288085938,100.0
5761,José María de Tavira,Mexican film actor,"José María de Tavira Bianchi is a Mexican film and stage actor.
The son of Mexican theatre director Luis de Tavira and Argentine actress Rosa María Bianchi, he began acting on stage with his parents; at age seven had his first participation in an adaptation of Clotilde en su casa of Jorge Ibargüengoitia, then in 1994 participated in the work Jubileo by Jose Ramon Henríquez. ",99.99881744384766,61.0
83649,Ashley Benson,American actress,"Ashley Victoria Benson is an American actress, model, writer, director and singer. She is known for her role as Hanna Marin in the teen mystery-drama series Pretty Little Liars. ",99.51206970214844,99.0
14520,Neil deGrasse Tyson,American astrophysicist,"Neil deGrasse Tyson is an American astrophysicist, planetary scientist, author, and science communicator.
Since 1996, he has been the Frederick P. Rose Director of the Hayden Planetarium at the Rose Center for Earth and Space in New York City. ",99.99988555908205,100.0
70231,Apache Indian,British singer,"Steven Kapur BEM, known by the stage name Apache Indian, is a British singer-songwriter and reggae DJ. He had a series of hits during the 1990s. He is best known in the UK for the song ""Boom Shack-A-Lak"", which reached the top ten during August 1993.",99.98467254638672,77.0
65930,Alexandra Shipp,American actress,"Alexandra Ruth Shipp is an American actress and singer who rose to prominence for portraying singer Aaliyah in the Lifetime television film Aaliyah: The Princess of R&amp;B and Kimberly Woodruff in the Oscar-nominated film Straight Outta Compton.
",99.9973602294922,58.0
61973,James Franco,American actor,"James Edward Franco is an American actor, filmmaker, painter, and writer. For his role in 127 Hours, he was nominated for an Academy Award for Best Actor. ",99.99990844726562,99.0
32941,Terry Pheto,South African actress,Moitheri Pheto is a South African actress best known for her leading role as Miriam in the 2005 Oscar-winning feature film Tsotsi.,99.99292755126952,81.0
32941,Heather Armbrust,,Heather Marie Armbrust is an American professional female bodybuilder.,99.99960327148438,60.00000381469727
32941,Raju Srivastav,Indian comedian,"Raju Srivastava, often credited as Gajodhar, is an Indian comedian.",99.99803924560548,69.0
85267,Wassila Hachchi,Dutch Politician,Wassila Hachchi is a Dutch former politician and former civil servant and Royal Netherlands Navy officer. As a member of Democrats 66 she was an MP from 17 June 2010 until 19 January 2016. ,99.9922332763672,58.999996185302734
42897,Gordon Ramsay,British chef,"Gordon James Ramsay OBE is a British chef, restaurateur, television personality, and writer. Born in Johnstone, Scotland, and raised in Stratford-upon-Avon, England, he founded his global restaurant group, Gordon Ramsay Restaurants, in 1997. ",99.95137786865234,100.0
93167,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.83908081054688,100.0
45201,Uzo Aduba,American actress,"Uzoamaka Nwanneka ""Uzo"" Aduba is a Nigerian-American actress. She is known for her role as Suzanne ""Crazy Eyes"" Warren on the Netflix original series Orange Is the New Black, for which she won an Emmy Award for Outstanding Guest Actress in a Comedy Series in 2014, an Emmy Award for Outstanding Supporting Actress in a Drama Series in 2015, and two Screen Actors Guild Awards for Outstanding Performance by a Female Actor in a Comedy Series in 2014 and 2015. ",99.99929809570312,95.0
45201,Laura Prepon,American actress,Laura Helene Prepon is an American actress. She rose to fame with her role as Donna Pinciotti in the Fox sitcom That '70s Show. She is also known for her portrayal of Alex Vause in the Netflix comedy-drama series Orange Is the New Black. Prepon made her film debut in 2001 with the independent drama Southlander. ,99.99932098388672,100.0
45201,Laverne Cox,American actress,"Laverne Cox is an American actress and LGBTQ+ advocate. She rose to prominence with her role as Sophia Burset on the Netflix series Orange Is the New Black, becoming the first openly transgender person to be nominated for a Primetime Emmy Award in any acting category, and the first to be nominated for an Emmy Award since composer Angela Morley in 1990. ",99.99169158935548,100.0
45201,Danielle Brooks,American actress,"Danielle Brooks is an American actress and singer. She is best known for her role as Tasha ""Taystee"" Jefferson on the Netflix original series Orange Is the New Black and the voice of Officer Pearle Watson on the HBO Max animated series, Close Enough. ",99.99977111816406,100.0
45201,Dascha Polanco,American-Dominican actress,"Dascha Yolaine Polanco is a Dominican-American actress. She is known for portraying the role of Dayanara ""Daya"" Diaz on the Netflix series Orange Is the New Black.",99.96416473388672,95.0
40516,Will Ferrell,American actor,"John William Ferrell is an American actor, comedian, producer, writer, and businessman. He first established himself in the mid-1990s as a cast member on the NBC sketch comedy show Saturday Night Live, and has subsequently starred in comedy films such as Anchorman: The Legend of Ron Burgundy, Talladega Nights, Step Brothers, The Other Guys, and Anchorman 2: The Legend Continues, all but one of which he co-wrote with his comedy partner Adam McKay. ",99.74185943603516,67.0
17834,Joell Ortiz,American rapper,"Joell Christopher Ortiz is an American rapper and a member of the group Slaughterhouse. Ortiz grew up in the Cooper Park Houses in the East Williamsburg section of Brooklyn, New York, formerly signed to Dr. Dre's Aftermath Entertainment record label. ",99.94640350341795,62.0
17834,Slimane,French singer-songwriter,"Slimane Nebchi, known professionally by the mononym Slimane, is an Algerian-French male singer and songwriter. Nebchi won season 5 The Voice: la plus belle voix in 2016, and has since released a debut album and nine singles.",99.99957275390624,87.0
17834,Omid Alishah,Iranian footballer,"Omid Alishah is an Iranian professional footballer who plays as a winger for Persian Gulf Pro League club Persepolis and the Iran national team.
He signed a two-year contract with Persepolis on 11 June 2013 and made his debut on 16 August 2013. ",99.99859619140624,72.0
15809,Benedict Cumberbatch,Actor,"Benedict Timothy Carlton Cumberbatch CBE is an English actor. A graduate of the Victoria University of Manchester, he continued his training at the London Academy of Music and Dramatic Art, obtaining a Master of Arts in Classical Acting. ",99.98656463623048,99.0
83921,Ilhan Omar,U.S. Representative,Ilhan Abdullahi Omar is an American politician serving as the U.S. Representative for Minnesota's 5th congressional district since 2019. She is a member of the Democratic–Farmer–Labor Party. ,99.99932861328124,100.0
83921,Osama Bin Laden,,"Osama bin Mohammed bin Awad bin Laden, also rendered Usama bin Ladin, was a founder of the pan-Islamic militant organization al-Qaeda, designated as a terrorist group by the United Nations Security Council, the North Atlantic Treaty Organization, the European Union, and various countries.
",99.9995346069336,100.0
34207,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.86429595947266,91.0
50146,Floriana Lima,American actress,Floriana Lima is an American actress. She played Maggie Sawyer on The CW's Supergirl.,99.99945831298828,61.0
7834,Hillary Clinton,Former United States Secretary of State,"Hillary Diane Rodham Clinton is an American politician, diplomat, lawyer, writer, and public speaker who served as the 67th United States secretary of state from 2009 to 2013, as a United States senator from New York from 2001 to 2009, and as First Lady of the United States from 1993 to 2001. ",99.97438049316406,57.0
87061,Ilhan Omar,U.S. Representative,Ilhan Abdullahi Omar is an American politician serving as the U.S. Representative for Minnesota's 5th congressional district since 2019. She is a member of the Democratic–Farmer–Labor Party. ,99.97837829589844,100.0
61532,John McCain,Former United States Senator,"John Sidney McCain III was an American politician, statesman and United States Navy officer who served as a United States Senator for Arizona from 1987 until his death in 2018. ",99.97249603271484,100.0
97348,Muhammad Romahurmuziy,Indonesian Politician,"Muhammad Romahurmuziy is an Indonesian politician who was chairman of the United Development Party. Shortly after the beginning of Romahurmuziy's leadership, the PPP joined the ruling coalition as well as the Working Cabinet of President Joko Widodo. ",99.99950408935548,79.0
26543,Vince McMahon,CEO of WWE,"Vincent Kennedy McMahon is an American professional wrestling promoter and executive, American football executive, and media proprietor currently serving as the chairman and CEO of WWE, and the founder and owner of Alpha Entertainment.
",99.94776153564452,84.0
98547,Dan Haren,Baseball pitcher,"Daniel John Haren is an American former professional baseball pitcher. Haren played in Major League Baseball for the St. Louis Cardinals, Oakland Athletics, Arizona Diamondbacks, Los Angeles Angels of Anaheim, Washington Nationals, Los Angeles Dodgers, Miami Marlins, and Chicago Cubs. ",99.99506378173828,83.0
32150,Chris Paul,American basketball player,Christopher Emmanuel Paul is an American professional basketball player for the Phoenix Suns of the National Basketball Association. ,99.99998474121094,85.0
36810,Maria Elena Boschi,Member of Italian Chamber of Deputies,"Maria Elena Boschi is an Italian lawyer and politician, member of the Chamber of Deputies since 2013.
As a member of the Italian Democratic Party, Boschi has served as Minister for Constitutional Reforms and Relations with the Parliament, from February 2014 to December 2016, delegated to the implementation of the Government Programme of Renzi Cabinet. ",99.99358367919922,60.00000381469727
5389,Gordon Ramsay,British chef,"Gordon James Ramsay OBE is a British chef, restaurateur, television personality, and writer. Born in Johnstone, Scotland, and raised in Stratford-upon-Avon, England, he founded his global restaurant group, Gordon Ramsay Restaurants, in 1997. ",99.95478057861328,100.0
71532,Adolf Hitler,,"Adolf Hitler was an Austrian-born German politician who was the dictator of Germany from 1933 to 1945. He rose to power as the leader of the Nazi Party, becoming Chancellor in 1933 and then Führer in 1934. ",99.86428833007812,90.0
43506,Balabhaskar,Indian musician,"Balabhaskar Chandran was an Indian musician, violinist, composer and record producer. He is best known for promoting fusion music in South India. ",99.9998550415039,80.0
91273,Allen Coage,American judoka,"Allen James Coage was an American-Canadian judoka and professional wrestler. He won medals for the United States at several international judo competitions, including the heavyweight bronze medal at the 1976 Summer Olympics, and later appeared in professional wrestling promotions such as the World Wrestling Federation, New Japan Pro Wrestling and Stampede Wrestling under the ring names Bad News Brown, Buffalo Allen, and Bad News Allen.",99.99957275390624,93.0
12509,Elijah Wood,American actor,"Elijah Wood is an American actor and producer. He is best known for his portrayal of Frodo Baggins in the Lord of the Rings film trilogy and in The Hobbit: An Unexpected Journey.
Wood made his film debut with a small part in Back to the Future Part II. ",99.99750518798828,95.0
61924,Jean-Pierre Lorit,French actor,"Jean-Pierre Lorit is a French actor.
His most recognizable role is in the film Three Colors: Red.
In 2005, he performed August Strindberg's Créanciers directed by Hélène Vincent, with Lambert Wilson and Emmanuelle Devos. ",99.9989242553711,83.0
61924,Bobby Fish,American professional wrestler,"Robert Anthony Fish is an American professional wrestler. He is currently signed to WWE, where he competes on the NXT brand. He is a member and co-founder of The Undisputed Era.
",99.9826889038086,63.0
32015,Florence Kasumba,Ugandan actress,"Florence Kasumba is a Ugandan-born German actress. Other than acting in German and Dutch films, she is most known for playing Ayo in Captain America: Civil War, Black Panther and Avengers: Infinity War. ",99.98008728027344,94.0
5736,Let Me Down Slowly,Song by Alec Benjamin,,99.99862670898438,58.999996185302734
21584,David Cameron,Former Prime Minister of the United Kingdom,David William Donald Cameron is a British politician who served as Prime Minister of the United Kingdom from 2010 to 2016. He was Member of Parliament for Witney from 2001 to 2016 and leader of the Conservative Party from 2005 to 2016. ,99.99787902832033,100.0
95027,Antoine Blondin,French writer,"Antoine Blondin was a French writer.
He belonged to the literary group called the Hussards. He was also a sports columnist in L'Équipe. Blondin also wrote under the name Tenorio.",99.9991226196289,57.0
95027,American Music Club,Rock band,"American Music Club was an American, San Francisco-based indie rock band, led by singer-songwriter Mark Eitzel. Formed in 1983, the band released seven albums before splitting up in 1995. They reformed in 2003 and released two further albums.",99.98120880126952,94.0
69250,Tom Hardy,Actor,"Edward Thomas Hardy CBE is an English actor and producer. After studying acting at the Drama Centre London, he made his film debut in Ridley Scott's Black Hawk Down. ",99.99960327148438,100.0
60421,Donald Trump,45th U.S. President,"Donald John Trump is an American media personality, businessman, and politician who served as the 45th president of the United States from 2017 to 2021.
",99.9989013671875,98.0
27450,Jasper Liu,Taiwanese actor,"Jasper Liu Yi-hao is a Taiwanese actor, model, and musician. Liu started out as a model before crossing over to acting and gaining recognition across Taiwan and other parts of Asia. ",99.9972686767578,57.0
71230,Ilhan Omar,U.S. Representative,Ilhan Abdullahi Omar is an American politician serving as the U.S. Representative for Minnesota's 5th congressional district since 2019. She is a member of the Democratic–Farmer–Labor Party. ,99.99462127685548,100.0
71230,Lesley Fera,American actress,Lesley Fera is an American actress. She is best known for her role as Veronica Hastings on the ABC Family series Pretty Little Liars. ,99.99878692626952,94.0
10723,Joey Essex,Television personality,"Joey Don Essex is an English television personality. From 2011 to 2013, he made appearances on the ITV reality series The Only Way Is Essex. In 2013, he participated in the first series of Splash! and the thirteenth series of I'm a Celebrity...Get Me Out of Here!, where he finished in fourth place. In 2015, he won the Channel 4 series The Jump.",99.89627838134766,55.0
35894,Ron Rash,American poet,"Ron Rash, an American poet, short story writer and novelist, is the Parris Distinguished Professor in Appalachian Cultural Studies at Western Carolina University.",99.98265838623048,64.0
65789,14th Dalai Lama,Dalai Lama,"The 14th Dalai Lama is the current Dalai Lama, the highest spiritual leader of Tibet, and considered a living Bodhisattva, an emanation of Avalokiteśvara. ",99.78923034667967,74.0
6248,Pelé,Brazilian footballer,"Edson Arantes do Nascimento, known as Pelé, is a Brazilian former professional footballer who played as a forward. Regarded as one of the greatest players of all time and labelled ""the greatest"" by FIFA, he was among the most successful and popular sports figures of the 20th century. ",99.99954986572266,95.0
17459,Hillary Clinton,Former United States Secretary of State,"Hillary Diane Rodham Clinton is an American politician, diplomat, lawyer, writer, and public speaker who served as the 67th United States secretary of state from 2009 to 2013, as a United States senator from New York from 2001 to 2009, and as First Lady of the United States from 1993 to 2001. ",99.96548461914062,89.0
27145,Alice von Hildebrand,Philosopher,"Alice M. von Hildebrand, DCSG is a Catholic philosopher, theologian, lecturer, author, and former professor; she is also the second wife of Dietrich von Hildebrand.",99.9117202758789,62.0
79315,William Jackson Harper,American actor,William Jackson Harper is an American actor and playwright. He is best known for his role as Chidi Anagonye on the NBC comedy The Good Place.,99.96025848388672,100.0
1974,Okan Yalabık,Turkish actor,Okan Yalabık is a Turkish actor. He graduated theater at Istanbul University State Conservatory and master of Film and Drama in Kadir Has University. He has appeared in more than twenty films since 2001.,99.9987335205078,85.0
16248,Jeremy Corbyn,Member of Parliament of the United Kingdom,"Jeremy Bernard Corbyn is a British politician who served as Leader of the Labour Party and Leader of the Opposition from 2015 to 2020. He has been Member of Parliament for Islington North since 1983. On the political left of the Labour Party, he ideologically identifies as a socialist and democratic socialist.
Born in Chippenham, Wiltshire, and raised in both Wiltshire and Shropshire, Corbyn joined Labour as a teenager. Moving to London, he became a trade union representative. ",99.96945190429688,100.0
24769,Hillary Clinton,Former United States Secretary of State,"Hillary Diane Rodham Clinton is an American politician, diplomat, lawyer, writer, and public speaker who served as the 67th United States secretary of state from 2009 to 2013, as a United States senator from New York from 2001 to 2009, and as First Lady of the United States from 1993 to 2001. ",99.99598693847656,100.0
35482,Barack Obama,44th U.S. President,"Barack Hussein Obama II is an American politician and attorney who served as the 44th president of the United States from 2009 to 2017. A member of the Democratic Party, Obama was the first African-American president of the United States. ",99.9995574951172,100.0
63718,Ilhan Omar,U.S. Representative,Ilhan Abdullahi Omar is an American politician serving as the U.S. Representative for Minnesota's 5th congressional district since 2019. She is a member of the Democratic–Farmer–Labor Party. ,99.95645141601562,100.0
37145,DeObia Oparei,Actor,"DeObia Oparei is an English actor and playwright. He is best known for his roles as the Gunner in Pirates of the Caribbean: On Stranger Tides, as Thundarian in Your Highness and as Rongo in Dumbo.",99.99774169921876,76.0
14625,Patrick Stewart,Actor,"Sir Patrick Stewart OBE is an English actor, director, and producer, whose work has included roles on stage, television, and film, in a career spanning six decades. ",99.99935150146484,99.0
45780,Rosalyn Landor,Film actress,"Rosalyn Landor is an English film, television and stage actress and audio book narrator.",99.99794006347656,61.0
